0,1,2,paths
0,0,1,industrial_agriculture/Industrial_agriculture-100-49-49_2100_2300-2020-12-15-2021-03-15.tif
0,0,1,industrial_agriculture/Industrial_agriculture-100-49-49_2100_2400-2020-12-15-2021-03-15.tif
0,0,1,industrial_agriculture/Industrial_agriculture-100-49-49_2100_2500-2020-12-15-2021-03-15.tif
0,0,1,industrial_agriculture/Industrial_agriculture-100-49-49_2100_2600-2020-12-15-2021-03-15.tif
0,0,1,industrial_agriculture/Industrial_agriculture-100-49-49_2100_2700-2020-12-15-2021-03-15.tif
0,0,1,industrial_agriculture/Industrial_agriculture-100-49-49_2100_2800-2020-12-15-2021-03-15.tif
0,0,1,industrial_agriculture/Industrial_agriculture-100-49-49_2100_2900-2020-12-15-2021-03-15.tif
0,1,0,SAB/Shifting_cultivation-100-49-49_2100_3100-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-49-49_2100_3200-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-49-49_2100_3300-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-49-49_2200_1100-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-49-49_2200_1200-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-49-49_2200_1300-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-49-49_2200_1400-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-49-49_2200_1500-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-49-49_2200_1600-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-49-49_2200_1700-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-49-49_2200_1800-2019-12-01-2020-02-29.tif
0,0,1,industrial_agriculture/Industrial_agriculture-100-49-49_2200_2100-2020-12-15-2021-03-15.tif
0,0,1,industrial_agriculture/Industrial_agriculture-100-49-49_2200_2200-2020-12-15-2021-03-15.tif
0,0,1,industrial_agriculture/Industrial_agriculture-100-49-49_2200_2300-2020-12-15-2021-03-15.tif
0,0,1,industrial_agriculture/Industrial_agriculture-100-49-49_2200_2400-2020-12-15-2021-03-15.tif
0,0,1,industrial_agriculture/Industrial_agriculture-100-49-49_2200_2500-2020-12-15-2021-03-15.tif
0,0,1,industrial_agriculture/Industrial_agriculture-100-49-49_2200_2600-2020-12-15-2021-03-15.tif
0,0,1,industrial_agriculture/Industrial_agriculture-100-49-49_2200_2700-2020-12-15-2021-03-15.tif
0,0,1,industrial_agriculture/Industrial_agriculture-100-49-49_2200_2800-2020-12-15-2021-03-15.tif
0,0,1,industrial_agriculture/Industrial_agriculture-100-49-49_2200_2900-2020-12-15-2021-03-15.tif
0,0,1,industrial_agriculture/Industrial_agriculture-100-49-49_2200_3000-2020-12-15-2021-03-15.tif
0,1,0,SAB/Shifting_cultivation-100-49-49_2200_3200-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-49-49_2200_3300-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-49-49_2300_1200-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-49-49_2300_1300-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-49-49_2300_1400-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-49-49_2300_1500-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-49-49_2300_1600-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-49-49_2300_1700-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-49-49_2300_1800-2019-12-01-2020-02-29.tif
0,0,1,industrial_agriculture/Industrial_agriculture-100-49-49_2300_2200-2020-12-15-2021-03-15.tif
0,0,1,industrial_agriculture/Industrial_agriculture-100-49-49_2300_2300-2020-12-15-2021-03-15.tif
0,0,1,industrial_agriculture/Industrial_agriculture-100-49-49_2300_2400-2020-12-15-2021-03-15.tif
0,0,1,industrial_agriculture/Industrial_agriculture-100-49-49_2300_2500-2020-12-15-2021-03-15.tif
0,0,1,industrial_agriculture/Industrial_agriculture-100-49-49_2300_2600-2020-12-15-2021-03-15.tif
0,0,1,industrial_agriculture/Industrial_agriculture-100-49-49_2300_2700-2020-12-15-2021-03-15.tif
0,0,1,industrial_agriculture/Industrial_agriculture-100-49-49_2300_2800-2020-12-15-2021-03-15.tif
0,0,1,industrial_agriculture/Industrial_agriculture-100-49-49_2300_2900-2020-12-15-2021-03-15.tif
0,0,1,industrial_agriculture/Industrial_agriculture-100-49-49_2300_3000-2020-12-15-2021-03-15.tif
0,1,0,SAB/Shifting_cultivation-100-49-49_2400_1200-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-49-49_2400_1300-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-49-49_2400_1400-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-49-49_2400_1500-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-49-49_2400_1600-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-49-49_2400_1700-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-49-49_2400_1800-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-49-49_2400_1900-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-49-49_2400_2000-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-49-49_2400_2100-2019-12-01-2020-02-29.tif
0,0,1,industrial_agriculture/Industrial_agriculture-100-49-49_2400_2400-2020-12-15-2021-03-15.tif
0,0,1,industrial_agriculture/Industrial_agriculture-100-49-49_2400_2500-2020-12-15-2021-03-15.tif
0,1,0,SAB/Shifting_cultivation-100-49-49_2400_2600-2019-12-01-2020-02-29.tif
0,0,1,industrial_agriculture/Industrial_agriculture-100-49-49_2400_2600-2020-12-15-2021-03-15.tif
0,0,1,industrial_agriculture/Industrial_agriculture-100-49-49_2400_2900-2020-12-15-2021-03-15.tif
0,1,0,SAB/Shifting_cultivation-100-49-49_2500_1200-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-49-49_2500_1300-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-49-49_2500_1400-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-49-49_2500_1500-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-49-49_2500_1600-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-49-49_2500_1700-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-49-49_2500_1800-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-49-49_2500_1900-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-49-49_2500_2000-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-49-49_2500_2100-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-49-49_2500_2200-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-49-49_2500_2300-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-49-49_2500_2400-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-49-49_2500_2500-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-49-49_2500_2600-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-49-49_2500_2700-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-49-49_2600_1300-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-49-49_2600_1400-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-49-49_2600_1500-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-49-49_2600_1600-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-49-49_2600_1700-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-49-49_2600_1800-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-49-49_2600_1900-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-49-49_2600_2000-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-49-49_2600_2100-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-49-49_2600_2200-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-49-49_2600_2300-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-49-49_2600_2400-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-49-49_2600_2500-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-49-49_2600_2600-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-49-49_2600_2700-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-49-49_2600_2800-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-49-49_2700_1400-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-49-49_2700_1500-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-49-49_2700_1600-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-49-49_2700_1700-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-49-49_2700_1800-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-49-49_2700_1900-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-49-49_2700_2000-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-49-49_2700_2100-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-49-49_2700_2200-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-49-49_2700_2300-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-49-49_2700_2400-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-49-49_2700_2500-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-49-49_2700_2600-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-49-49_2700_2700-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-49-49_2700_2800-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-49-49_2800_1700-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-49-49_2800_1800-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-49-49_2800_1900-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-49-49_2800_2000-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-49-49_2800_2100-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-49-49_2800_2200-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-49-49_2800_2300-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-49-49_2800_2400-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-49-49_2800_2500-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-49-49_2800_2600-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-49-49_2800_2700-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-49-49_2900_1700-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-49-49_2900_1800-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-49-49_2900_1900-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-49-49_2900_2000-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-49-49_2900_2100-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-49-49_2900_2400-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-49-49_2900_2500-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-49-49_2900_2600-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-49-49_2900_2700-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-49-49_2900_2800-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-49-49_3000_1900-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-49-49_3000_2000-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-49-49_3000_2600-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-49-49_3000_2700-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-49-49_3000_2800-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-49-49_600_1400-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-49-49_700_1300-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-49-49_700_1400-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-49-49_700_1500-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-49-49_700_2700-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-49-49_700_2800-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-49-49_800_1200-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-49-49_800_1300-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-49-49_800_1400-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-49-49_800_1500-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-49-49_800_1600-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-49-49_800_2600-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-49-49_800_2700-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-49-49_800_2800-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-49-49_800_2900-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-49-49_800_3000-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-49-49_900_1200-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-49-49_900_1300-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-49-49_900_1400-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-49-49_900_1500-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-49-49_900_2600-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-49-49_900_2700-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-49-49_900_2800-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-49-49_900_2900-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-49-49_900_3000-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-51-51_1000_200-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-51-51_1000_300-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-51-51_1000_400-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-51-51_1000_500-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-51-51_1000_600-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-51-51_1000_700-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-51-51_100_500-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-51-51_100_600-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-51-51_100_700-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-51-51_1100_300-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-51-51_1100_400-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-51-51_1100_500-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-51-51_1200_400-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-51-51_1200_500-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-51-51_1200_600-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-51-51_1300_400-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-51-51_1300_500-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-51-51_1300_600-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-51-51_200_400-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-51-51_200_500-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-51-51_200_600-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-51-51_200_700-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-51-51_200_800-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-51-51_300_400-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-51-51_300_500-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-51-51_300_600-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-51-51_300_700-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-51-51_300_800-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-51-51_400_200-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-51-51_400_300-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-51-51_400_400-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-51-51_400_500-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-51-51_400_600-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-51-51_400_700-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-51-51_400_800-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-51-51_500_200-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-51-51_500_300-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-51-51_500_400-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-51-51_500_500-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-51-51_500_600-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-51-51_500_700-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-51-51_500_800-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-51-51_600_200-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-51-51_600_300-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-51-51_600_400-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-51-51_600_500-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-51-51_600_600-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-51-51_600_700-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-51-51_600_800-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-51-51_700_200-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-51-51_700_300-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-51-51_700_400-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-51-51_700_500-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-51-51_700_600-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-51-51_700_700-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-51-51_700_800-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-51-51_800_100-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-51-51_800_200-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-51-51_800_300-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-51-51_800_400-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-51-51_800_500-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-51-51_800_600-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-51-51_800_700-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-51-51_800_800-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-51-51_900_100-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-51-51_900_200-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-51-51_900_300-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-51-51_900_400-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-51-51_900_500-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-51-51_900_600-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-51-51_900_700-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-52-52_1000_1000-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-52-52_1000_1100-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-52-52_1000_1200-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-52-52_1000_1300-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-52-52_1000_1400-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-52-52_1000_1500-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-52-52_1000_1600-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-52-52_1000_1700-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-52-52_1000_1800-2019-12-01-2020-02-29.tif
0,0,1,industrial_agriculture/Industrial_agriculture-100-52-52_1000_1800-2020-12-15-2021-03-15.tif
0,1,0,SAB/Shifting_cultivation-100-52-52_1000_1900-2019-12-01-2020-02-29.tif
0,0,1,industrial_agriculture/Industrial_agriculture-100-52-52_1000_1900-2020-12-15-2021-03-15.tif
0,0,1,industrial_agriculture/Industrial_agriculture-100-52-52_1000_2000-2020-12-15-2021-03-15.tif
0,0,1,industrial_agriculture/Industrial_agriculture-100-52-52_1000_2100-2020-12-15-2021-03-15.tif
0,0,1,industrial_agriculture/Industrial_agriculture-100-52-52_1000_2200-2020-12-15-2021-03-15.tif
0,1,0,SAB/Shifting_cultivation-100-52-52_1000_2300-2019-12-01-2020-02-29.tif
0,0,1,industrial_agriculture/Industrial_agriculture-100-52-52_1000_2300-2020-12-15-2021-03-15.tif
0,1,0,SAB/Shifting_cultivation-100-52-52_1000_2400-2019-12-01-2020-02-29.tif
0,0,1,industrial_agriculture/Industrial_agriculture-100-52-52_1000_2700-2020-12-15-2021-03-15.tif
0,0,1,industrial_agriculture/Industrial_agriculture-100-52-52_1000_2800-2020-12-15-2021-03-15.tif
0,1,0,SAB/Shifting_cultivation-100-52-52_1000_2900-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-52-52_1000_3000-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-52-52_1000_3100-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-52-52_1000_500-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-52-52_1000_600-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-52-52_1000_700-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-52-52_1000_800-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-52-52_1000_900-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-52-52_1100_1000-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-52-52_1100_1100-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-52-52_1100_1200-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-52-52_1100_1300-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-52-52_1100_1400-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-52-52_1100_1500-2019-12-01-2020-02-29.tif
0,0,1,industrial_agriculture/Industrial_agriculture-100-52-52_1100_1500-2020-12-15-2021-03-15.tif
0,1,0,SAB/Shifting_cultivation-100-52-52_1100_1600-2019-12-01-2020-02-29.tif
0,0,1,industrial_agriculture/Industrial_agriculture-100-52-52_1100_1600-2020-12-15-2021-03-15.tif
0,1,0,SAB/Shifting_cultivation-100-52-52_1100_1700-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-52-52_1100_1800-2019-12-01-2020-02-29.tif
0,0,1,industrial_agriculture/Industrial_agriculture-100-52-52_1100_1800-2020-12-15-2021-03-15.tif
0,1,0,SAB/Shifting_cultivation-100-52-52_1100_1900-2019-12-01-2020-02-29.tif
0,0,1,industrial_agriculture/Industrial_agriculture-100-52-52_1100_1900-2020-12-15-2021-03-15.tif
0,0,1,industrial_agriculture/Industrial_agriculture-100-52-52_1100_2000-2020-12-15-2021-03-15.tif
0,0,1,industrial_agriculture/Industrial_agriculture-100-52-52_1100_2100-2020-12-15-2021-03-15.tif
0,0,1,industrial_agriculture/Industrial_agriculture-100-52-52_1100_2200-2020-12-15-2021-03-15.tif
0,1,0,SAB/Shifting_cultivation-100-52-52_1100_2300-2019-12-01-2020-02-29.tif
0,0,1,industrial_agriculture/Industrial_agriculture-100-52-52_1100_2300-2020-12-15-2021-03-15.tif
0,1,0,SAB/Shifting_cultivation-100-52-52_1100_2400-2019-12-01-2020-02-29.tif
0,0,1,industrial_agriculture/Industrial_agriculture-100-52-52_1100_2400-2020-12-15-2021-03-15.tif
0,1,0,SAB/Shifting_cultivation-100-52-52_1100_2500-2019-12-01-2020-02-29.tif
0,0,1,industrial_agriculture/Industrial_agriculture-100-52-52_1100_2500-2020-12-15-2021-03-15.tif
0,1,0,SAB/Shifting_cultivation-100-52-52_1100_2600-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-52-52_1100_2700-2019-12-01-2020-02-29.tif
